"","OTU.ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"11789","983efd686fc0f0dff3155ce92af00178","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Sandaracinaceae","D_5__uncultured",NA
"11790","8629c6514555da82a0de6c35c9e7399c","D_0__Bacteria","D_1__Chloroflexi","D_2__JG30-KF-CM66","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11791","f10ed926390d4944d2a62b5fa92ea876","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Puniceispirillales","D_4__Puniceispirillales Incertae Sedis","D_5__Constrictibacter",NA
"11792","43efeda5a0543d49dca1d6730e6d5b7f","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Kallotenuales","D_4__AKIW781","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"11793","ed7355573d8845edf68bef054bcecd38","D_0__Bacteria","D_1__Chlamydiae","D_2__Chlamydiae","D_3__Chlamydiales","D_4__Parachlamydiaceae","D_5__Candidatus Protochlamydia",NA
"11794","4736158d93612bfdf96709a3fa8fb579","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio","D_6__uncultured deep-sea bacterium"
"11795","899f1bc6d6b9b5769a59efc5fc30456a","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__Acidiphilium",NA
"11796","ddeb8b2026060b995c8f67ae0fdcc5c3","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Longimicrobia","D_3__Longimicrobiales","D_4__Longimicrobiaceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11797","492ccd03e68741a655cc4bba2850f5c3","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Hymenobacteraceae","D_5__Adhaeribacter","D_6__uncultured bacterium"
"11798","84b42c0287ec6d897105c4d4c94c4520","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__uncultured","D_6__metagenome"
"11799","997bb5a31b4cf3a117a709aff18be209","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Thermomicrobiales","D_4__JG30-KF-CM45","D_5__uncultured soil bacterium","D_6__uncultured soil bacterium"
"11800","85a5c519c171f44a3efb72753327cf34","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Polyangiaceae","D_5__Pajaroellobacter",NA
"11801","9b00eb6c4587012fa336857a8c43ab15","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Chthoniobacterales","D_4__Chthoniobacteraceae","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11802","c43636d8fde08eaf9e57b5e9ac91a25d","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Sandaracinaceae","D_5__uncultured",NA
"11803","52c7f21fe98f7b9d91189c48f2b392f7","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"11804","0c72c56f95a13bf9bfffe833411d0d36","D_0__Bacteria","D_1__FBP","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11805","efd42d0f3addaa099ea8ba943d7b697c","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Microvirga",NA
"11806","6db36d8980bfca7f97a5eeb65b10a8f7","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11807","fa9e7a96401a88040ab0adfa006e7538","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__uncultured",NA
"11808","40bb31047fa9528f6bee57d50bed3822","D_0__Bacteria","D_1__Acidobacteria","D_2__Acidobacteriia","D_3__Solibacterales","D_4__Solibacteraceae (Subgroup 3)","D_5__Bryobacter","D_6__uncultured soil bacterium"
"11809","7b58b9d83b4c7c90477b5dceb0e45390","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Chthoniobacterales","D_4__Chthoniobacteraceae","D_5__Candidatus Udaeobacter",NA
"11810","9c54ea79e2fc69d08810648b2570e263","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11811","0aab5c408cb42de5aa5c6cb9d4e2b9bd","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales",NA,NA,NA
"11812","277e09d4258edb4ca7a43aab0a145206","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11813","db77c47ed1d4258552f90679f33f5e7b","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales",NA,NA,NA
"11814","112bc9cbec296445df7ed5fc563bd1a9","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Frankiales","D_4__Geodermatophilaceae","D_5__Blastococcus","D_6__uncultured bacterium"
"11815","9c6c898baad211c661322624db9aeaf1","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Pseudonocardiales","D_4__Pseudonocardiaceae",NA,NA
"11816","19e8bea7119b7ae5f81f2633130b8569","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"11817","7b77e443530d48d4385a542edfdcca57","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__metagenome","D_4__metagenome","D_5__metagenome","D_6__metagenome"
"11818","2b9ed9a2f08652de9fade0f180b22e73","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Sphingomonadales","D_4__Sphingomonadaceae","D_5__Sphingomonas",NA
"11819","a45b695e5a88eeb1a21c6d6bb291b2cd","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11820","a7b23ad2181cd063d8b8c16b018b4141","Unassigned",NA,NA,NA,NA,NA,NA
"11821","2753655807376e81b9fea56df0a74295","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__Gemmatirosa",NA
"11822","48987f45561d1213b877a9c1f8b60ecf","D_0__Bacteria","D_1__Actinobacteria","D_2__MB-A2-108","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11823","436b2d989f03e1476046aac43053ac45","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales",NA,NA,NA
"11824","6f2af5d33079d32fa526a413670a8ca8","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae","D_5__metagenome","D_6__metagenome"
"11825","5226d316f6b57d98708569035477147b","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"11826","7c26fd4bdb321a2c62d29b0d73cd25cb","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio","D_6__uncultured bacterium"
"11827","7ecc3154356a18f90b05c6bb0b6120c7","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Isosphaerales","D_4__Isosphaeraceae","D_5__Singulisphaera",NA
"11828","5f4bacf8ce6dc4faf76b6d1f7a72a0a3","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae",NA,NA
"11829","f0a40ad8d4cce75b5c1fcfd8f9a75b12","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Microscillaceae","D_5__uncultured","D_6__Algoriphagus sp. JJ018"
"11830","ccaac50b1b843f138c8a92d94cb8a363","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"11831","7fbf3bb90bd2b96ff1ce23944ecd7e5a","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Spirosomaceae","D_5__uncultured","D_6__metagenome"
"11832","afa5de8395d8c5fe985dc373513d110d","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__Gaiellaceae","D_5__Gaiella",NA
"11833","516d64f9f5e4538bf5fcff151de1e093","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__1174-901-12",NA
"11834","3691607ac6a2457e8458e8887773de24","D_0__Bacteria","D_1__Chloroflexi",NA,NA,NA,NA,NA
"11835","6ee0320d97391c6b1702fb2f9e5e47e4","D_0__Bacteria","D_1__Chloroflexi","D_2__TK10",NA,NA,NA,NA
"11836","eb5688b55df7fc7a5b85380f9fe1bd9e","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"11837","5b94f20f95a291ae1c5277fe10de873e","D_0__Bacteria","D_1__Chloroflexi","D_2__P2-11E","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11838","97baf3980ad9a25480fdf9e86915aa7b","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria",NA,NA,NA,NA
"11839","8dab6331af3072bf203879abeee13db5","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae",NA,NA
"11840","1a8d6772fd060aa38a99f50b0dd5b027","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Opitutales","D_4__Opitutaceae","D_5__Opitutus",NA
"11841","77b001c99c9c15fe90e3e55b77737e29","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11843","edeb38ec0411130287792fa2801be575","D_0__Bacteria","D_1__Chloroflexi","D_2__TK10","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11844","42975d25c809fe63f60eeab769c115c5","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__Haliangiaceae","D_5__Haliangium","D_6__uncultured bacterium"
"11845","76f380370d53423b826fd6168f36f341","D_0__Bacteria","D_1__Actinobacteria","D_2__Rubrobacteria","D_3__Rubrobacterales","D_4__Rubrobacteriaceae","D_5__Rubrobacter","D_6__uncultured actinobacterium"
"11846","d1f2d489ee90f2b217625ea078624423","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__Phormidiaceae","D_5__Tychonema CCAP 1459-11B",NA
"11847","c5d5d5e7db14ea24a98277bee861822b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Hymenobacteraceae","D_5__Adhaeribacter","D_6__uncultured bacterium"
"11849","59731777e315a087ef9cad26486abae8","D_0__Bacteria","D_1__Armatimonadetes","D_2__Chthonomonadetes","D_3__Chthonomonadales","D_4__Chthonomonadaceae","D_5__Chthonomonas","D_6__uncultured bacterium"
"11850","bc3e7edd0bbe4b377a91380b43f63573","D_0__Bacteria","D_1__Chloroflexi","D_2__JG30-KF-CM66","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11851","1cf6121bd81f2c367ae43c2e8e8d0ff3","D_0__Bacteria","D_1__FBP","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11852","058f2b06f2054fedda4a8d286efd0a6e","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"11853","7d7328b30f609cc521fdb783aa1633cb","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Azospirillales","D_4__Azospirillaceae","D_5__Desertibacter",NA
"11854","2481b4b9774e2db651a952743862826a","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__Oligoflexaceae","D_5__Oligoflexus",NA
"11855","8054e8bb59ce53b47ba5f01a98e6e9da","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Phycisphaerales","D_4__Phycisphaeraceae","D_5__I-8","D_6__uncultured bacterium"
"11856","f605bb9fc443f21b280ba34937ca50a6","Unassigned",NA,NA,NA,NA,NA,NA
"11857","da31dc57b428f79cc99a68267a56e614","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Solirubrobacterales","D_4__67-14",NA,NA
"11858","e63752626c23cfe61f2cc2ebbd2032c2","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"11859","198119e5f36f1d50d22946789f2ac9f1","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Microvirga",NA
"11860","28f5430b81e92504527b66950307d108","D_0__Bacteria","D_1__Patescibacteria","D_2__Parcubacteria","D_3__metagenome","D_4__metagenome","D_5__metagenome","D_6__metagenome"
"11861","3cd224bdf57d98f50212ea2870e5a67a","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__Nostocaceae","D_5__Nostoc PCC-73102",NA
"11862","c7ce919be57571de423f2e992d41e115","D_0__Bacteria","D_1__Patescibacteria","D_2__Parcubacteria",NA,NA,NA,NA
"11863","52928609ef7d058e081648b8c2170679","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Caulobacterales","D_4__Caulobacteraceae","D_5__PMMR1","D_6__uncultured bacterium"
"11864","5786b65eb8fd9a0c0cf1883222d5aadb","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11865","cbe755f0d7e92fa2d839f24120be3d08","D_0__Bacteria","D_1__Chloroflexi","D_2__JG30-KF-CM66",NA,NA,NA,NA
"11866","db411aba0c501c5868aae303dd47795c","D_0__Bacteria","D_1__Acidobacteria","D_2__Holophagae","D_3__Subgroup 7","D_4__uncultured Acidobacteria bacterium","D_5__uncultured Acidobacteria bacterium","D_6__uncultured Acidobacteria bacterium"
"11867","21273d0a700118fe0628500ca6ba293d","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales",NA,NA,NA
"11868","7bd822b5d4a96236d46f43b1a850edc0","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Legionellales","D_4__Legionellaceae","D_5__Legionella",NA
"11869","cbf78877921e8b5cde9d58485007c388","D_0__Bacteria","D_1__Chloroflexi","D_2__TK10","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11870","880a009498d005428b96358ff1ae77e8","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured",NA
"11871","d892df8b06c6f395e6f1ca37dec876da","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Gaiellales","D_4__uncultured","D_5__bacterium Ellin6517","D_6__bacterium Ellin6517"
"11872","8b994b01db908a86ca1ca0b5e2c6b0ea","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"11873","62a6fedcf26d4230c5d4c9a45f5ad69f","D_0__Bacteria",NA,NA,NA,NA,NA,NA
"11874","807df86c59ecfcb0d65daea5bbefa251","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group",NA,NA
"11875","54a13c499cbf366d8ec595c94151d98a","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11876","28a5368ef232cf7c94d38a9de42618e3","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__0319-6G20","D_5__uncultured microorganism","D_6__uncultured microorganism"
"11877","00a196e06683e1280fef32b48e3bd2ab","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__0319-6G20","D_5__bacterium enrichment culture clone B126(2011)","D_6__bacterium enrichment culture clone B126(2011)"
"11878","3b883e7517a223888cb54f6728657e7d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae",NA,NA
"11879","0108cd040dd4d5be23f6f50b7abc8905","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11880","425e253c29264e81970e68d57deb9f53","D_0__Bacteria","D_1__Actinobacteria","D_2__Thermoleophilia","D_3__Solirubrobacterales","D_4__Solirubrobacteraceae","D_5__Solirubrobacter","D_6__uncultured bacterium"
"11881","cb4834ba2f218146305eb38843fcf53e","D_0__Bacteria","D_1__Nitrospirae","D_2__Nitrospira","D_3__Nitrospirales","D_4__Nitrospiraceae","D_5__Nitrospira",NA
"11882","4e7853de8d59f877d22b8bc05b688830","D_0__Bacteria","D_1__Cyanobacteria","D_2__Sericytochromatia","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11883","6c16f08c22e78bb9f5908fa8d6d33cc2","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group",NA,NA
"11884","71e2663f3313b5124d29ae75adf12a66","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__uncultured",NA
"11885","fa834c13d65135cd6aafad75cbb05e00","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11886","6eaf97444f5ce11fe64e4aaebe0c0643","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Myxococcales","D_4__BIrii41",NA,NA
"11887","440930c745a2850c69ac590af01ace65","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11888","925b8530474efc53cc8a1e3cb48daa75","D_0__Bacteria","D_1__Acidobacteria","D_2__Subgroup 6",NA,NA,NA,NA
"11890","af393bff142343da185bf9f0fefc3648","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio","D_6__unidentified"
"11891","f064554bcb81b23028ef4659d0ece4df","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhizobiales","D_4__Beijerinckiaceae","D_5__Microvirga",NA
"11892","8aa709503f2991bccfc4453b2d9534f2","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__uncultured","D_5__uncultured cyanobacterium","D_6__uncultured cyanobacterium"
"11893","9cc541f2b564024987549462045f6987","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__Oligoflexaceae","D_5__uncultured",NA
"11894","2e991348cb07275c11bb6faddb2ed90c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Chitinophagales","D_4__Chitinophagaceae","D_5__Ferruginibacter",NA
"11895","7b220404880b7f1d8c6de0de08fbdcd9","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11896","15304c86196ce73335d2b5960f2eb84f","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Bdellovibrionales","D_4__Bdellovibrionaceae","D_5__Bdellovibrio","D_6__uncultured bacterium"
"11897","6c5b0834073a656252291858a6e07879","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11898","723155570dc40758dc3286be04e1c980","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria",NA,NA,NA,NA
"11899","07a4c90709fdf1731f392e2db87241ff","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Nostocales","D_4__uncultured","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11900","ddc9f081a5dab9535b65f1cc7eb9bd84","D_0__Bacteria","D_1__Chloroflexi","D_2__Ktedonobacteria","D_3__C0119","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11901","f6021785e128bd33659a3d4036ce57bd","D_0__Bacteria","D_1__BRC1","D_2__uncultured bacterium","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11902","d9d50dfb3fa15e555c7e81066311baff","D_0__Bacteria","D_1__Actinobacteria","D_2__Actinobacteria","D_3__Propionibacteriales","D_4__Nocardioidaceae","D_5__Nocardioides",NA
"11903","4f51d652d37cb5a3c497e1115af96717","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Chloroflexales","D_4__Chloroflexaceae","D_5__Chloronema","D_6__uncultured bacterium"
"11904","95d8eec0e978e7f097a6cd78e112312b","D_0__Bacteria","D_1__Actinobacteria","D_2__Acidimicrobiia",NA,NA,NA,NA
"11905","d2270a58c15f609702672f61a1f96ca0","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Rhodobacterales","D_4__Rhodobacteraceae","D_5__Rubellimicrobium","D_6__uncultured bacterium"
"11906","5fbc33800732a2c0660a52df750f5a6b","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Chthoniobacterales","D_4__Chthoniobacteraceae","D_5__Candidatus Udaeobacter",NA
"11907","b0cc814ee35971eab92300f95e13ed4a","D_0__Bacteria","D_1__Elusimicrobia","D_2__Lineage IIc","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11908","e7180907648d72e5d6723c2521c0db39","D_0__Bacteria","D_1__Patescibacteria","D_2__Saccharimonadia","D_3__Saccharimonadales",NA,NA,NA
"11909","418a284b9f53ff29ac0451ec981a5c30","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__Oligoflexaceae","D_5__uncultured","D_6__metagenome"
"11910","8c326e299a8402fc44da1d04f2618bc6","D_0__Bacteria","D_1__Proteobacteria","D_2__Deltaproteobacteria","D_3__Oligoflexales","D_4__0319-6G20","D_5__metagenome","D_6__metagenome"
"11911","8c7346b2696c3f5072090046237c8d67","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Pedosphaerales","D_4__Pedosphaeraceae",NA,NA
"11912","29ae770a3c847879ee6fd9c1887ad785","D_0__Bacteria","D_1__Planctomycetes","D_2__Planctomycetacia","D_3__Gemmatales","D_4__Gemmataceae","D_5__uncultured","D_6__uncultured bacterium"
"11913","00d8b0d6e77c93c3d851dd7e2170ad3f","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Burkholderiaceae","D_5__Lautropia",NA
"11914","793cbae7d2794f8ba0969e48b50f1fa1","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae","D_5__Craurococcus","D_6__uncultured bacterium"
"11915","dc8f6c9fd5c448a4c65fccca43a90b2e","D_0__Bacteria","D_1__Armatimonadetes","D_2__uncultured","D_3__uncultured bacterium","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11916","55b329c04c5d0dc3ab84828a254a26c8","D_0__Bacteria","D_1__Cyanobacteria","D_2__Oxyphotobacteria","D_3__Phormidesmiales","D_4__Nodosilineaceae","D_5__Nodosilinea PCC-7104",NA
"11917","2c801b53026593112da50da7e27fbe3a","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Acetobacterales","D_4__Acetobacteraceae",NA,NA
"11918","f3dff17693fcf5a48ea7c59ae75780ee","D_0__Bacteria","D_1__Actinobacteria","D_2__Rubrobacteria","D_3__Rubrobacterales","D_4__Rubrobacteriaceae","D_5__Rubrobacter","D_6__uncultured Rubrobacter sp."
"11919","989df0ef1846e47667f3e9b918f981a0","D_0__Bacteria","D_1__Verrucomicrobia","D_2__Verrucomicrobiae","D_3__Chthoniobacterales","D_4__Chthoniobacteraceae","D_5__Chthoniobacter","D_6__uncultured bacterium"
"11920","54ccdb20dcfae144d5303d6982382f75","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Cytophagales","D_4__Hymenobacteraceae","D_5__Hymenobacter","D_6__metagenome"
"11921","ce7d450f2b0c6b985c5a91de7718785a","D_0__Bacteria","D_1__Planctomycetes","D_2__Phycisphaerae","D_3__Tepidisphaerales","D_4__WD2101 soil group",NA,NA
"11922","a2fad987949ec8cd538b40d518dbdaf4","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__uncultured",NA
"11923","4f39123c1f46fb5509b7edf1769e5fe6","D_0__Bacteria","D_1__Armatimonadetes","D_2__Armatimonadia","D_3__Armatimonadales","D_4__uncultured bacterium","D_5__uncultured bacterium","D_6__uncultured bacterium"
"11924","db6748541a47743ddb897fdce7f187b4","D_0__Bacteria","D_1__Gemmatimonadetes","D_2__Gemmatimonadetes","D_3__Gemmatimonadales","D_4__Gemmatimonadaceae","D_5__Gemmatimonas",NA
"11925","0e37589ea827a56bfa0f0ae6f3513799","D_0__Bacteria","D_1__Proteobacteria","D_2__Alphaproteobacteria","D_3__Tistrellales","D_4__Geminicoccaceae","D_5__Candidatus Alysiosphaera","D_6__uncultured bacterium"
"11926","4dc14cf535726e5e9bed8262e36a02fd","D_0__Bacteria","D_1__Nitrospirae","D_2__Nitrospira","D_3__Nitrospirales","D_4__Nitrospiraceae","D_5__Nitrospira","D_6__uncultured Nitrospiraceae bacterium"
"11927","b3d74552193c8b24b514f991403f4ee1","D_0__Bacteria","D_1__Chloroflexi","D_2__Chloroflexia","D_3__Chloroflexales","D_4__Roseiflexaceae","D_5__uncultured","D_6__uncultured bacterium"
