	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU9153	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9154	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU9155	Bacteria	NA	NA	NA	NA	NA	NA
OTU9156	Bacteria	NA	NA	NA	NA	NA	NA
OTU9157	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9158	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU9159	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU9161	Bacteria	NA	NA	NA	NA	NA	NA
OTU9162	Bacteria	NA	NA	NA	NA	NA	NA
OTU9163	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9164	Bacteria	NA	NA	NA	NA	NA	NA
OTU9165	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU9166	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU9167	Bacteria	NA	NA	NA	NA	NA	NA
OTU9168	Bacteria	NA	NA	NA	NA	NA	NA
OTU9169	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9170	Bacteria	NA	NA	NA	NA	NA	NA
OTU9171	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	Gracilibacter	NA
OTU9172	Bacteria	NA	NA	NA	NA	NA	NA
OTU9173	Bacteria	NA	NA	NA	NA	NA	NA
OTU9174	Bacteria	candidate division WPS-1	NA	NA	NA	NA	NA
OTU9175	Bacteria	NA	NA	NA	NA	NA	NA
OTU9176	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA
OTU9177	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
OTU9178	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9179	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	NA
OTU9180	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU9181	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9182	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU9183	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU9184	unclassified	NA	NA	NA	NA	NA	NA
OTU9185	Bacteria	NA	NA	NA	NA	NA	NA
OTU9186	Bacteria	NA	NA	NA	NA	NA	NA
OTU9187	Bacteria	NA	NA	NA	NA	NA	NA
OTU9188	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	NA	NA
OTU9189	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9190	Bacteria	NA	NA	NA	NA	NA	NA
OTU9191	Bacteria	NA	NA	NA	NA	NA	NA
OTU9192	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9193	Bacteria	NA	NA	NA	NA	NA	NA
OTU9194	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA	NA
OTU9195	Bacteria	NA	NA	NA	NA	NA	NA
OTU9196	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU9197	Bacteria	NA	NA	NA	NA	NA	NA
OTU9198	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU9199	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU9200	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9201	Bacteria	Armatimonadetes	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	NA
OTU9202	Bacteria	NA	NA	NA	NA	NA	NA
OTU9203	Bacteria	NA	NA	NA	NA	NA	NA
OTU9204	Bacteria	Acidobacteria	Acidobacteria_Gp17	Gp17	Gp17	Gp17	NA
OTU9205	Bacteria	NA	NA	NA	NA	NA	NA
OTU9206	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9207	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	NA	NA
OTU9208	Bacteria	NA	NA	NA	NA	NA	NA
OTU9209	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU9210	Bacteria	NA	NA	NA	NA	NA	NA
OTU9211	Bacteria	NA	NA	NA	NA	NA	NA
OTU9212	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9213	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9214	Bacteria	NA	NA	NA	NA	NA	NA
OTU9216	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU9217	Bacteria	NA	NA	NA	NA	NA	NA
OTU9218	Bacteria	NA	NA	NA	NA	NA	NA
OTU9219	Bacteria	NA	NA	NA	NA	NA	NA
OTU9220	Bacteria	NA	NA	NA	NA	NA	NA
OTU9221	Bacteria	NA	NA	NA	NA	NA	NA
OTU9222	Bacteria	NA	NA	NA	NA	NA	NA
OTU9223	Bacteria	NA	NA	NA	NA	NA	NA
OTU9224	Bacteria	NA	NA	NA	NA	NA	NA
OTU9225	unclassified	NA	NA	NA	NA	NA	NA
OTU9226	Bacteria	NA	NA	NA	NA	NA	NA
OTU9227	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA
OTU9228	Bacteria	NA	NA	NA	NA	NA	NA
OTU9229	Bacteria	NA	NA	NA	NA	NA	NA
OTU9230	Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	NA
OTU9231	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU9232	Bacteria	NA	NA	NA	NA	NA	NA
OTU9233	Bacteria	NA	NA	NA	NA	NA	NA
OTU9234	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
OTU9235	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
OTU9236	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	NA	NA
OTU9237	Bacteria	NA	NA	NA	NA	NA	NA
OTU9238	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	NA
OTU9239	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9240	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU9241	Bacteria	NA	NA	NA	NA	NA	NA
OTU9242	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU9243	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU9244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU9245	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9246	Bacteria	NA	NA	NA	NA	NA	NA
OTU9247	Bacteria	NA	NA	NA	NA	NA	NA
OTU9248	Bacteria	NA	NA	NA	NA	NA	NA
OTU9249	Bacteria	NA	NA	NA	NA	NA	NA
OTU9250	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9251	Bacteria	NA	NA	NA	NA	NA	NA
OTU9252	Bacteria	NA	NA	NA	NA	NA	NA
OTU9253	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU9254	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax	NA
OTU9255	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
OTU9256	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9257	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU9258	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU9259	Bacteria	NA	NA	NA	NA	NA	NA
OTU9260	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9262	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9263	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9264	Bacteria	NA	NA	NA	NA	NA	NA
OTU9265	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU9266	Bacteria	NA	NA	NA	NA	NA	NA
OTU9267	Bacteria	NA	NA	NA	NA	NA	NA
OTU9268	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	NA	NA
OTU9269	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA
OTU9270	Bacteria	Proteobacteria	Alphaproteobacteria	NA	Geminicoccus	Geminicoccus	NA
OTU9271	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9272	Bacteria	Acidobacteria	Acidobacteria_Gp1	Granulicella	Granulicella	Granulicella	NA
OTU9273	Bacteria	NA	NA	NA	NA	NA	NA
OTU9274	Bacteria	NA	NA	NA	NA	NA	NA
OTU9275	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9276	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9277	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU9278	Bacteria	NA	NA	NA	NA	NA	NA
OTU9279	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	Kallotenuaceae	Kallotenue	NA
OTU9280	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU9281	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU9282	Bacteria	NA	NA	NA	NA	NA	NA
OTU9283	Bacteria	NA	NA	NA	NA	NA	NA
OTU9284	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9285	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU9286	unclassified	NA	NA	NA	NA	NA	NA
OTU9287	Bacteria	NA	NA	NA	NA	NA	NA
OTU9288	Bacteria	NA	NA	NA	NA	NA	NA
OTU9289	Bacteria	NA	NA	NA	NA	NA	NA
OTU9290	Bacteria	NA	NA	NA	NA	NA	NA
OTU9291	Bacteria	NA	NA	NA	NA	NA	NA
OTU9292	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA
OTU9293	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
OTU9294	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
OTU9295	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9296	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU9297	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9298	Bacteria	NA	NA	NA	NA	NA	NA
OTU9299	Bacteria	NA	NA	NA	NA	NA	NA
OTU9300	Bacteria	NA	NA	NA	NA	NA	NA
OTU9301	Bacteria	NA	NA	NA	NA	NA	NA
OTU9302	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU9303	Bacteria	NA	NA	NA	NA	NA	NA
OTU9304	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	NA
OTU9305	Bacteria	NA	NA	NA	NA	NA	NA
OTU9306	Bacteria	NA	NA	NA	NA	NA	NA
OTU9307	Archaea	NA	NA	NA	NA	NA	NA
OTU9308	Bacteria	NA	NA	NA	NA	NA	NA
OTU9309	Bacteria	NA	NA	NA	NA	NA	NA
OTU9310	Bacteria	NA	NA	NA	NA	NA	NA
OTU9311	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	NA	NA	NA
OTU9312	Bacteria	NA	NA	NA	NA	NA	NA
OTU9313	Bacteria	NA	NA	NA	NA	NA	NA
OTU9314	Bacteria	NA	NA	NA	NA	NA	NA
OTU9315	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9316	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9317	Bacteria	NA	NA	NA	NA	NA	NA
OTU9318	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU9319	Bacteria	NA	NA	NA	NA	NA	NA
OTU9320	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU9321	Bacteria	Proteobacteria	Alphaproteobacteria	NA	Geminicoccus	Geminicoccus	NA
OTU9322	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	NA
OTU9323	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU9324	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae 1	NA	NA
OTU9325	Bacteria	NA	NA	NA	NA	NA	NA
OTU9326	Bacteria	NA	NA	NA	NA	NA	NA
OTU9327	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU9328	Bacteria	NA	NA	NA	NA	NA	NA
OTU9329	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9330	Bacteria	NA	NA	NA	NA	NA	NA
OTU9332	Bacteria	NA	NA	NA	NA	NA	NA
OTU9333	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	Family I	Family I	GpI	NA
OTU9334	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
OTU9335	Bacteria	NA	NA	NA	NA	NA	NA
OTU9336	Bacteria	NA	NA	NA	NA	NA	NA
OTU9337	Bacteria	NA	NA	NA	NA	NA	NA
OTU9338	Bacteria	NA	NA	NA	NA	NA	NA
OTU9339	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9340	Bacteria	NA	NA	NA	NA	NA	NA
OTU9341	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU9342	Bacteria	NA	NA	NA	NA	NA	NA
OTU9343	Bacteria	NA	NA	NA	NA	NA	NA
OTU9344	Bacteria	NA	NA	NA	NA	NA	NA
OTU9345	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU9346	Bacteria	NA	NA	NA	NA	NA	NA
OTU9347	Bacteria	Armatimonadetes	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	Armatimonadetes_gp4	NA
OTU9348	Bacteria	NA	NA	NA	NA	NA	NA
OTU9349	Bacteria	NA	NA	NA	NA	NA	NA
OTU9350	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9351	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU9352	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9353	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
OTU9354	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9355	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU9356	Bacteria	NA	NA	NA	NA	NA	NA
OTU9357	Bacteria	NA	NA	NA	NA	NA	NA
OTU9358	Bacteria	NA	NA	NA	NA	NA	NA
OTU9359	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	NA	NA
OTU9360	Bacteria	NA	NA	NA	NA	NA	NA
OTU9361	Bacteria	NA	NA	NA	NA	NA	NA
OTU9362	Bacteria	NA	NA	NA	NA	NA	NA
OTU9363	Bacteria	NA	NA	NA	NA	NA	NA
OTU9364	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera	NA
OTU9365	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9366	Bacteria	NA	NA	NA	NA	NA	NA
OTU9367	Bacteria	NA	NA	NA	NA	NA	NA
OTU9368	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9369	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9370	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU9371	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9373	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9375	Bacteria	NA	NA	NA	NA	NA	NA
OTU9376	Bacteria	NA	NA	NA	NA	NA	NA
OTU9377	Bacteria	NA	NA	NA	NA	NA	NA
OTU9378	Bacteria	NA	NA	NA	NA	NA	NA
OTU9379	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9380	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9381	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Gp6	Gp6	NA
OTU9382	Bacteria	NA	NA	NA	NA	NA	NA
OTU9383	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	NA	NA
OTU9384	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9385	Bacteria	NA	NA	NA	NA	NA	NA
OTU9386	Bacteria	NA	NA	NA	NA	NA	NA
OTU9387	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	Ohtaekwangia	NA
OTU9388	Bacteria	NA	NA	NA	NA	NA	NA
OTU9389	Bacteria	NA	NA	NA	NA	NA	NA
OTU9390	Bacteria	NA	NA	NA	NA	NA	NA
OTU9391	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9392	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9393	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9394	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU9395	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9396	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9397	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	NA
OTU9398	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU9399	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
OTU9400	Bacteria	NA	NA	NA	NA	NA	NA
OTU9401	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA	NA
OTU9402	Bacteria	NA	NA	NA	NA	NA	NA
OTU9403	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9404	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	NA	NA
OTU9405	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU9406	Bacteria	NA	NA	NA	NA	NA	NA
OTU9407	Bacteria	NA	NA	NA	NA	NA	NA
OTU9408	Bacteria	NA	NA	NA	NA	NA	NA
OTU9409	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU9410	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA
OTU9411	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	NA
OTU9412	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU9413	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9414	Bacteria	NA	NA	NA	NA	NA	NA
OTU9415	Bacteria	NA	NA	NA	NA	NA	NA
OTU9416	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU9417	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU9418	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	NA	NA
OTU9419	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9420	Bacteria	NA	NA	NA	NA	NA	NA
OTU9421	Bacteria	NA	NA	NA	NA	NA	NA
OTU9422	Bacteria	NA	NA	NA	NA	NA	NA
OTU9423	Bacteria	NA	NA	NA	NA	NA	NA
OTU9424	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU9425	Bacteria	NA	NA	NA	NA	NA	NA
OTU9426	Bacteria	NA	NA	NA	NA	NA	NA
OTU9427	Bacteria	NA	NA	NA	NA	NA	NA
OTU9428	Bacteria	NA	NA	NA	NA	NA	NA
OTU9429	Bacteria	NA	NA	NA	NA	NA	NA
OTU9430	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU9431	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU9432	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9433	Bacteria	NA	NA	NA	NA	NA	NA
OTU9434	Bacteria	NA	NA	NA	NA	NA	NA
OTU9435	Bacteria	NA	NA	NA	NA	NA	NA
OTU9436	Bacteria	NA	NA	NA	NA	NA	NA
OTU9437	Bacteria	NA	NA	NA	NA	NA	NA
OTU9438	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9439	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	NA
OTU9440	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9441	Bacteria	NA	NA	NA	NA	NA	NA
OTU9442	Bacteria	NA	NA	NA	NA	NA	NA
OTU9443	Bacteria	NA	NA	NA	NA	NA	NA
OTU9444	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto	NA
OTU9445	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9446	Bacteria	NA	NA	NA	NA	NA	NA
OTU9447	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9448	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9449	unclassified	NA	NA	NA	NA	NA	NA
OTU9450	Bacteria	NA	NA	NA	NA	NA	NA
OTU9451	Bacteria	NA	NA	NA	NA	NA	NA
OTU9452	unclassified	NA	NA	NA	NA	NA	NA
OTU9453	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9454	Bacteria	NA	NA	NA	NA	NA	NA
OTU9455	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	NA	NA
OTU9456	Bacteria	NA	NA	NA	NA	NA	NA
OTU9457	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	NA	NA
OTU9458	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU9459	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9460	Bacteria	NA	NA	NA	NA	NA	NA
OTU9461	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU9462	Bacteria	NA	NA	NA	NA	NA	NA
OTU9463	Bacteria	NA	NA	NA	NA	NA	NA
OTU9464	Bacteria	NA	NA	NA	NA	NA	NA
OTU9465	Bacteria	NA	NA	NA	NA	NA	NA
OTU9466	Bacteria	NA	NA	NA	NA	NA	NA
OTU9467	Bacteria	NA	NA	NA	NA	NA	NA
OTU9468	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	NA	NA	NA	NA
OTU9469	Bacteria	NA	NA	NA	NA	NA	NA
OTU9470	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU9471	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU9472	Bacteria	NA	NA	NA	NA	NA	NA
OTU9473	Bacteria	NA	NA	NA	NA	NA	NA
OTU9474	Bacteria	NA	NA	NA	NA	NA	NA
OTU9475	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU9476	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA	NA
OTU9477	Bacteria	NA	NA	NA	NA	NA	NA
OTU9478	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
OTU9479	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9480	Bacteria	NA	NA	NA	NA	NA	NA
OTU9481	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9482	Bacteria	NA	NA	NA	NA	NA	NA
OTU9483	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9484	Bacteria	NA	NA	NA	NA	NA	NA
OTU9485	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9486	Bacteria	NA	NA	NA	NA	NA	NA
OTU9487	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU9488	Bacteria	NA	NA	NA	NA	NA	NA
OTU9489	Bacteria	NA	NA	NA	NA	NA	NA
OTU9490	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU9491	Bacteria	NA	NA	NA	NA	NA	NA
OTU9492	Bacteria	NA	NA	NA	NA	NA	NA
OTU9493	Bacteria	NA	NA	NA	NA	NA	NA
OTU9494	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9495	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU9496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloligella	NA
OTU9497	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9498	Bacteria	candidate division WPS-1	NA	NA	NA	NA	NA
OTU9499	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU9500	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA
OTU9501	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
OTU9502	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU9503	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
